YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED
2023,5,2,2,5/2/2023 0:00,NK,N980NK,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,555,552,-3,0,0,18,610,653,10,712,703,-9,0,0,0
2023,5,30,2,5/30/2023 0:00,9E,N146PQ,11150,1115005,31150,CSG,"Columbus, GA",GA,Georgia,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1430,1447,17,17,1,11,1458,1519,16,1529,1535,6,6,0,0
2023,5,19,5,5/19/2023 0:00,OO,N755SK,11140,1114008,31140,CRP,"Corpus Christi, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1647,,,,,,,,,1821,,,,,1
2023,5,20,6,5/20/2023 0:00,WN,N299WN,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,1635,1644,9,9,0,11,1655,1843,20,1845,1903,18,18,1,0
2023,5,4,4,5/4/2023 0:00,WN,N461WN,14679,1467903,33570,SAN,"San Diego, CA",CA,California,13796,1379610,32457,OAK,"Oakland, CA",CA,California,1550,1623,33,33,1,10,1633,1735,4,1720,1739,19,19,1,0
2023,5,8,1,5/8/2023 0:00,WN,N7873A,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,945,942,-3,0,0,8,950,1023,17,1045,1040,-5,0,0,0
2023,5,13,6,5/13/2023 0:00,YX,N650RW,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,14321,1432105,34321,PWM,"Portland, ME",ME,Maine,2230,2224,-6,0,0,29,2253,2345,3,2357,2348,-9,0,0,0
2023,5,6,6,5/6/2023 0:00,NK,N975NK,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,1305,1309,4,4,0,22,1331,1417,5,1417,1422,5,5,0,0
2023,5,28,7,5/28/2023 0:00,HA,N380HA,13796,1379610,32457,OAK,"Oakland, CA",CA,California,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,825,830,5,5,0,13,843,1039,14,1050,1053,3,3,0,0
2023,5,6,6,5/6/2023 0:00,NK,N930NK,10713,1071302,30713,BOI,"Boise, ID",ID,Idaho,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,1555,1813,138,138,1,12,1825,1850,9,1642,1859,137,137,1,0
2023,5,24,3,5/24/2023 0:00,YX,N231JQ,14730,1473004,33044,SDF,"Louisville, KY",KY,Kentucky,12953,1295304,31703,LGA,"New York, NY",NY,New York,1236,1231,-5,0,0,18,1249,1428,7,1452,1435,-17,0,0,0
2023,5,28,7,5/28/2023 0:00,OO,N823SK,14794,1479405,34794,SGU,"St. George, UT",UT,Utah,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,615,602,-13,0,0,16,618,700,4,721,704,-17,0,0,0
2023,5,13,6,5/13/2023 0:00,WN,N8819L,14193,1419306,33728,PNS,"Pensacola, FL",FL,Florida,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,1545,1559,14,14,0,12,1611,1802,5,1755,1807,12,12,0,0
2023,5,17,3,5/17/2023 0:00,WN,N8686A,12191,1219103,31453,HOU,"Houston, TX",TX,Texas,13158,1315805,33158,MAF,"Midland/Odessa, TX",TX,Texas,615,613,-2,0,0,11,624,731,4,745,735,-10,0,0,0
2023,5,24,3,5/24/2023 0:00,B6,N3065J,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,702,722,20,20,1,18,740,946,4,948,950,2,2,0,0
2023,5,2,2,5/2/2023 0:00,AA,N754UW,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,California,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,501,456,-5,0,0,11,507,946,6,1013,952,-21,0,0,0
2023,5,16,2,5/16/2023 0:00,WN,N8606C,14307,1430706,30721,PVD,"Providence, RI",RI,Rhode Island,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,1340,1334,-6,0,0,7,1341,1436,8,1455,1444,-11,0,0,0
2023,5,15,1,5/15/2023 0:00,WN,N444WN,14683,1468305,33214,SAT,"San Antonio, TX",TX,Texas,12191,1219103,31453,HOU,"Houston, TX",TX,Texas,940,936,-4,0,0,11,947,1023,39,1040,1102,22,22,1,0
2023,5,13,6,5/13/2023 0:00,HA,N383HA,13830,1383002,33830,OGG,"Kahului, HI",HI,Hawaii,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,1240,1400,80,80,1,12,1412,2148,8,2055,2156,61,61,1,0
2023,5,21,7,5/21/2023 0:00,9E,N137EV,12953,1295304,31703,LGA,"New York, NY",NY,New York,11267,1126702,31267,DAY,"Dayton, OH",OH,Ohio,2107,2140,33,33,1,41,2221,2345,6,2315,2351,36,36,1,0
2023,5,30,2,5/30/2023 0:00,AA,N924US,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,827,821,-6,0,0,30,851,1001,18,1014,1019,5,5,0,0
2023,5,4,4,5/4/2023 0:00,UA,N27255,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,655,648,-7,0,0,21,709,933,9,956,942,-14,0,0,0
2023,5,8,1,5/8/2023 0:00,OO,N607SK,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,14633,1463303,32547,RST,"Rochester, MN",MN,Minnesota,1200,1157,-3,0,0,14,1211,1233,2,1250,1235,-15,0,0,0
2023,5,17,3,5/17/2023 0:00,9E,N605LR,11996,1199603,31871,GSP,"Greer, SC",SC,South Carolina,12953,1295304,31703,LGA,"New York, NY",NY,New York,1803,1806,3,3,0,17,1823,1953,12,2006,2005,-1,0,0,0
2023,5,17,3,5/17/2023 0:00,WN,N8694E,11481,1148102,31481,ECP,"Panama City, FL",FL,Florida,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,1005,1000,-5,0,0,11,1011,1139,7,1150,1146,-4,0,0,0
2023,5,30,2,5/30/2023 0:00,AA,N815NN,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,819,810,-9,0,0,11,821,1121,18,1154,1139,-15,0,0,0
2023,5,11,4,5/11/2023 0:00,YX,N403YX,12953,1295304,31703,LGA,"New York, NY",NY,New York,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,1430,1434,4,4,0,24,1458,1631,7,1657,1638,-19,0,0,0
2023,5,27,6,5/27/2023 0:00,DL,N925AT,14730,1473004,33044,SDF,"Louisville, KY",KY,Kentucky,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1645,1644,-1,0,0,17,1701,1755,8,1812,1803,-9,0,0,0
2023,5,9,2,5/9/2023 0:00,WN,N8633A,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,11884,1188402,31884,GEG,"Spokane, WA",WA,Washington,1155,1155,0,0,0,7,1202,1409,3,1430,1412,-18,0,0,0
2023,5,18,4,5/18/2023 0:00,DL,N345NW,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,12478,1247805,31703,JFK,"New York, NY",NY,New York,735,1000,145,145,1,21,1021,1447,22,1230,1509,159,159,1,0
2023,5,19,5,5/19/2023 0:00,OO,N464SW,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,13158,1315805,33158,MAF,"Midland/Odessa, TX",TX,Texas,950,942,-8,0,0,17,959,1226,5,1239,1231,-8,0,0,0
2023,5,4,4,5/4/2023 0:00,9E,N320PQ,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,11641,1164102,31641,FAY,"Fayetteville, NC",NC,North Carolina,1340,1335,-5,0,0,14,1349,1439,4,1500,1443,-17,0,0,0
2023,5,11,4,5/11/2023 0:00,WN,N564WN,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,1720,1723,3,3,0,14,1737,1916,2,1930,1918,-12,0,0,0
2023,5,10,3,5/10/2023 0:00,WN,N8704Q,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,Oklahoma,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,715,716,1,1,0,11,727,728,5,745,733,-12,0,0,0
2023,5,18,4,5/18/2023 0:00,UA,N833UA,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1520,1634,74,74,1,13,1647,1910,17,1809,1927,78,78,1,0
2023,5,17,3,5/17/2023 0:00,OH,N594NN,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,14696,1469608,34696,SBN,"South Bend, IN",IN,Indiana,2100,2053,-7,0,0,22,2115,2235,12,2252,2247,-5,0,0,0
2023,5,25,4,5/25/2023 0:00,UA,N76504,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,606,606,0,0,0,10,616,1023,8,1040,1031,-9,0,0,0
2023,5,24,3,5/24/2023 0:00,WN,N8812Q,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,1515,1554,39,39,1,16,1610,1906,3,1820,1909,49,49,1,0
2023,5,10,3,5/10/2023 0:00,UA,N78448,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,2008,2234,146,146,1,16,2250,149,12,2335,201,146,146,1,0
2023,5,11,4,5/11/2023 0:00,WN,N8808Q,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,630,626,-4,0,0,28,654,752,12,800,804,4,4,0,0
2023,5,28,7,5/28/2023 0:00,WN,N8329B,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,1055,1057,2,2,0,9,1106,1215,3,1230,1218,-12,0,0,0
2023,5,29,1,5/29/2023 0:00,AA,N752US,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,South Carolina,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,2019,2246,147,147,1,10,2256,2324,6,2129,2330,121,121,1,0
2023,5,29,1,5/29/2023 0:00,OH,N554NN,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,12217,1221702,30255,HSV,"Huntsville, AL",AL,Alabama,1445,1448,3,3,0,22,1510,1505,2,1516,1507,-9,0,0,0
2023,5,26,5,5/26/2023 0:00,B6,N986JB,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,800,751,-9,0,0,14,805,1620,18,1634,1638,4,4,0,0
2023,5,1,1,5/1/2023 0:00,AA,N806AW,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,12953,1295304,31703,LGA,"New York, NY",NY,New York,1800,1754,-6,0,0,21,1815,1859,6,1913,1905,-8,0,0,0
2023,5,17,3,5/17/2023 0:00,DL,N809DN,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,2350,2345,-5,0,0,16,1,531,19,603,550,-13,0,0,0
2023,5,1,1,5/1/2023 0:00,WN,N8705Q,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,12191,1219103,31453,HOU,"Houston, TX",TX,Texas,1815,1819,4,4,0,11,1830,2004,5,2020,2009,-11,0,0,0
2023,5,30,2,5/30/2023 0:00,OO,N407SY,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,12003,1200305,31895,GTF,"Great Falls, MT",MT,Montana,1345,1403,18,18,1,11,1414,1626,6,1626,1632,6,6,0,0
2023,5,27,6,5/27/2023 0:00,OO,N840SK,13230,1323002,32070,MDT,"Harrisburg, PA",PA,Pennsylvania,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,1222,1221,-1,0,0,19,1240,1336,7,1357,1343,-14,0,0,0
2023,5,12,5,5/12/2023 0:00,AA,N919NN,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1538,1625,47,47,1,21,1646,1852,14,1835,1906,31,31,1,0
2023,5,3,3,5/3/2023 0:00,UA,N62896,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,710,714,4,4,0,24,738,1103,5,1119,1108,-11,0,0,0
2023,5,14,7,5/14/2023 0:00,AA,N974UY,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1113,1123,10,10,0,21,1144,1239,5,1255,1244,-11,0,0,0
2023,5,18,4,5/18/2023 0:00,WN,N272WN,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,2100,2132,32,32,1,16,2148,49,5,15,54,39,39,1,0
2023,5,18,4,5/18/2023 0:00,WN,N8537Z,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,Florida,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,1125,1124,-1,0,0,17,1141,1340,3,1350,1343,-7,0,0,0
2023,5,25,4,5/25/2023 0:00,WN,N925WN,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,10257,1025702,30257,ALB,"Albany, NY",NY,New York,2200,2257,57,57,1,15,2312,2356,3,2315,2359,44,44,1,0
2023,5,29,1,5/29/2023 0:00,UA,N408UA,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,12953,1295304,31703,LGA,"New York, NY",NY,New York,945,944,-1,0,0,16,1000,1519,9,1532,1528,-4,0,0,0
2023,5,9,2,5/9/2023 0:00,AA,N903AN,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,1105,1100,-5,0,0,16,1116,1149,7,1216,1156,-20,0,0,0
2023,5,6,6,5/6/2023 0:00,YX,N649RW,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,12264,1226402,30852,IAD,"Washington, DC",VA,Virginia,1959,1951,-8,0,0,10,2001,2035,10,2103,2045,-18,0,0,0
2023,5,6,6,5/6/2023 0:00,NK,N925NK,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,2010,2007,-3,0,0,18,2025,2222,18,2243,2240,-3,0,0,0
2023,5,7,7,5/7/2023 0:00,UA,N27213,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1522,1518,-4,0,0,19,1537,1716,13,1750,1729,-21,0,0,0
2023,5,30,2,5/30/2023 0:00,AS,N323AS,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,13891,1389101,32575,ONT,"Ontario, CA",CA,California,635,626,-9,0,0,14,640,846,4,909,850,-19,0,0,0
2023,5,23,2,5/23/2023 0:00,WN,N7751A,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,1145,1149,4,4,0,50,1239,1346,3,1315,1349,34,34,1,0
2023,5,18,4,5/18/2023 0:00,NK,N642NK,13796,1379610,32457,OAK,"Oakland, CA",CA,California,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,1227,1224,-3,0,0,9,1233,1340,4,1351,1344,-7,0,0,0
2023,5,18,4,5/18/2023 0:00,AA,N969NN,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,700,706,6,6,0,13,719,900,14,907,914,7,7,0,0
2023,5,21,7,5/21/2023 0:00,AS,N281AK,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,14679,1467903,33570,SAN,"San Diego, CA",CA,California,1750,1751,1,1,0,99,1930,2123,4,2000,2127,87,87,1,0
2023,5,31,3,5/31/2023 0:00,AA,N359PX,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,900,852,-8,0,0,13,905,1006,7,1058,1013,-45,0,0,0
2023,5,26,5,5/26/2023 0:00,WN,N792SW,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,14831,1483106,32457,SJC,"San Jose, CA",CA,California,1450,1556,66,66,1,39,1635,1739,5,1620,1744,84,84,1,0
2023,5,30,2,5/30/2023 0:00,WN,N8693A,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,710,708,-2,0,0,21,729,1202,3,1215,1205,-10,0,0,0
2023,5,12,5,5/12/2023 0:00,AA,N976AN,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,12953,1295304,31703,LGA,"New York, NY",NY,New York,1931,1951,20,20,1,15,2006,2240,5,2246,2245,-1,0,0,0
2023,5,2,2,5/2/2023 0:00,UA,N35407,11066,1106606,31066,CMH,"Columbus, OH",OH,Ohio,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,1656,1650,-6,0,0,14,1704,1823,12,1844,1835,-9,0,0,0
2023,5,19,5,5/19/2023 0:00,MQ,N286NN,10136,1013603,30136,ABI,"Abilene, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1037,1028,-9,0,0,20,1048,1122,7,1140,1129,-11,0,0,0
2023,5,10,3,5/10/2023 0:00,NK,N613NK,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,12953,1295304,31703,LGA,"New York, NY",NY,New York,1450,1458,8,8,0,12,1510,1625,4,1631,1629,-2,0,0,0
2023,5,21,7,5/21/2023 0:00,YX,N244JQ,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,11066,1106606,31066,CMH,"Columbus, OH",OH,Ohio,1604,1557,-7,0,0,15,1612,1642,3,1707,1645,-22,0,0,0
2023,5,24,3,5/24/2023 0:00,UA,N407UA,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,14635,1463502,31714,RSW,"Fort Myers, FL",FL,Florida,1659,1701,2,2,0,16,1717,1952,4,2000,1956,-4,0,0,0
2023,5,14,7,5/14/2023 0:00,WN,N8791D,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,10693,1069302,30693,BNA,"Nashville, TN",TN,Tennessee,820,821,1,1,0,12,833,1327,5,1340,1332,-8,0,0,0
2023,5,7,7,5/7/2023 0:00,DL,N185DN,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,730,721,-9,0,0,16,737,1532,8,1550,1540,-10,0,0,0
2023,5,3,3,5/3/2023 0:00,WN,N8834L,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1850,1857,7,7,0,13,1910,2032,7,2045,2039,-6,0,0,0
2023,5,20,6,5/20/2023 0:00,AS,N236AK,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,955,947,-8,0,0,24,1011,1604,8,1624,1612,-12,0,0,0
2023,5,10,3,5/10/2023 0:00,YX,N806MD,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,12953,1295304,31703,LGA,"New York, NY",NY,New York,1253,1249,-4,0,0,13,1302,1437,7,1500,1444,-16,0,0,0
2023,5,8,1,5/8/2023 0:00,OO,N324SY,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,14679,1467903,33570,SAN,"San Diego, CA",CA,California,950,946,-4,0,0,14,1000,1030,7,1049,1037,-12,0,0,0
2023,5,3,3,5/3/2023 0:00,YX,N238JQ,12953,1295304,31703,LGA,"New York, NY",NY,New York,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,900,858,-2,0,0,17,915,1025,8,1100,1033,-27,0,0,0
2023,5,23,2,5/23/2023 0:00,HA,N205HA,14057,1405702,34057,PDX,"Portland, OR",OR,Oregon,13830,1383002,33830,OGG,"Kahului, HI",HI,Hawaii,1015,1013,-2,0,0,17,1030,1242,32,1310,1314,4,4,0,0
2023,5,2,2,5/2/2023 0:00,OO,N187PQ,15016,1501606,31123,STL,"St. Louis, MO",MO,Missouri,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,1400,1353,-7,0,0,11,1404,1610,7,1631,1617,-14,0,0,0
2023,5,30,2,5/30/2023 0:00,AA,N740UW,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,800,755,-5,0,0,12,807,853,14,927,907,-20,0,0,0
2023,5,7,7,5/7/2023 0:00,WN,N963WN,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,2000,2012,12,12,0,7,2019,2101,3,2105,2104,-1,0,0,0
2023,5,2,2,5/2/2023 0:00,DL,N829DN,11252,1125203,31252,DAB,"Daytona Beach, FL",FL,Florida,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1134,1117,-17,0,0,22,1139,1240,17,1305,1257,-8,0,0,0
2023,5,14,7,5/14/2023 0:00,AA,N521UW,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,1748,1745,-3,0,0,20,1805,1910,4,1929,1914,-15,0,0,0
2023,5,1,1,5/1/2023 0:00,DL,N339DN,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,655,658,3,3,0,13,711,726,8,744,734,-10,0,0,0
2023,5,7,7,5/7/2023 0:00,OO,N188SY,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,14679,1467903,33570,SAN,"San Diego, CA",CA,California,715,705,-10,0,0,12,717,829,11,847,840,-7,0,0,0
2023,5,5,5,5/5/2023 0:00,NK,N606NK,10994,1099402,30994,CHS,"Charleston, SC",SC,South Carolina,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,1741,1735,-6,0,0,13,1748,1914,8,1935,1922,-13,0,0,0
2023,5,28,7,5/28/2023 0:00,UA,N477UA,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1609,1607,-2,0,0,28,1635,1728,4,1738,1732,-6,0,0,0
2023,5,1,1,5/1/2023 0:00,NK,N656NK,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1342,1342,0,0,0,11,1353,1523,13,1547,1536,-11,0,0,0
2023,5,10,3,5/10/2023 0:00,AA,N306RC,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,2000,2013,13,13,0,18,2031,2103,8,2057,2111,14,14,0,0
2023,5,10,3,5/10/2023 0:00,F9,N229FR,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,14908,1490803,32575,SNA,"Santa Ana, CA",CA,California,800,751,-9,0,0,15,806,903,6,934,909,-25,0,0,0
2023,5,9,2,5/9/2023 0:00,DL,N377DA,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,13244,1324402,33244,MEM,"Memphis, TN",TN,Tennessee,718,712,-6,0,0,24,736,730,4,737,734,-3,0,0,0
2023,5,17,3,5/17/2023 0:00,UA,N39418,14679,1467903,33570,SAN,"San Diego, CA",CA,California,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,745,743,-2,0,0,46,829,937,3,925,940,15,15,1,0
2023,5,30,2,5/30/2023 0:00,AS,N935AK,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1120,1117,-3,0,0,21,1138,1949,14,2013,2003,-10,0,0,0
2023,5,29,1,5/29/2023 0:00,OO,N255SY,14730,1473004,33044,SDF,"Louisville, KY",KY,Kentucky,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,615,611,-4,0,0,14,625,655,9,723,704,-19,0,0,0
2023,5,25,4,5/25/2023 0:00,YX,N105HQ,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,14730,1473004,33044,SDF,"Louisville, KY",KY,Kentucky,821,818,-3,0,0,21,839,951,5,1020,956,-24,0,0,0
2023,5,12,5,5/12/2023 0:00,WN,N8684F,12191,1219103,31453,HOU,"Houston, TX",TX,Texas,11140,1114008,31140,CRP,"Corpus Christi, TX",TX,Texas,2155,2155,0,0,0,7,2202,2233,3,2250,2236,-14,0,0,0
2023,5,2,2,5/2/2023 0:00,WN,N931WN,13796,1379610,32457,OAK,"Oakland, CA",CA,California,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,1925,1921,-4,0,0,11,1932,2044,5,2050,2049,-1,0,0,0
2023,5,28,7,5/28/2023 0:00,HA,N492HA,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,12758,1275804,32758,KOA,"Kona, HI",HI,Hawaii,1630,1624,-6,0,0,12,1636,1704,5,1719,1709,-10,0,0,0
2023,5,19,5,5/19/2023 0:00,YX,N641RW,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1134,1126,-8,0,0,13,1139,1117,7,1149,1124,-25,0,0,0
2023,5,31,3,5/31/2023 0:00,MQ,N277NN,10994,1099402,30994,CHS,"Charleston, SC",SC,South Carolina,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,1830,2007,97,97,1,37,2044,2159,5,2012,2204,112,112,1,0
2023,5,9,2,5/9/2023 0:00,DL,N816DN,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1522,1543,21,21,1,17,1600,1704,15,1700,1719,19,19,1,0
2023,5,16,2,5/16/2023 0:00,DL,N936AT,12448,1244807,32448,JAN,"Jackson/Vicksburg, MS",MS,Mississippi,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,550,600,10,10,0,17,617,807,8,809,815,6,6,0,0
2023,5,16,2,5/16/2023 0:00,YX,N864RW,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,13244,1324402,33244,MEM,"Memphis, TN",TN,Tennessee,900,857,-3,0,0,20,917,1035,7,1107,1042,-25,0,0,0
