YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE
2023,2,5,7,2/5/2023 0:00,YX,20452,N202JQ,5643,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,12478,1247805,31703,JFK,"New York, NY",NY,New York,810,804,-6,0,0,0800-0859,24,828,1112,9,1132,1121,-11,0,0,0,142,137,104,1,740
2023,2,2,4,2/2/2023 0:00,WN,19393,N257WN,2320,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,10800,1080003,32575,BUR,"Burbank, CA",CA,California,645,641,-4,0,0,0600-0659,6,647,736,2,800,738,-22,0,0,0,75,57,49,1,326
2023,2,3,5,2/3/2023 0:00,AS,19930,N920AK,1050,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1910,1908,-2,0,0,1900-1959,13,1921,2105,4,2117,2109,-8,0,0,0,127,121,104,1,679
2023,2,3,5,2/3/2023 0:00,WN,19393,N8705Q,205,10792,1079206,30792,BUF,"Buffalo, NY",NY,New York,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,1245,1249,4,4,0,1200-1259,11,1300,1349,4,1405,1353,-12,0,0,0,80,64,49,1,281
2023,2,4,6,2/4/2023 0:00,OO,20304,N310SY,3948,12478,1247805,31703,JFK,"New York, NY",NY,New York,11042,1104205,30647,CLE,"Cleveland, OH",OH,Ohio,2059,2130,31,31,1,2000-2059,39,2209,2329,8,2255,2337,42,42,1,0,116,127,80,1,425
2023,2,4,6,2/4/2023 0:00,OH,20397,N613NN,5281,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,11193,1119302,33105,CVG,"Cincinnati, OH",KY,Kentucky,1814,1808,-6,0,0,1800-1859,32,1840,1942,6,1945,1948,3,3,0,0,91,100,62,1,335
2023,2,3,5,2/3/2023 0:00,YX,20452,N134HQ,4538,11042,1104205,30647,CLE,"Cleveland, OH",OH,Ohio,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,1735,1725,-10,0,0,1700-1759,10,1735,1831,5,1901,1836,-25,0,0,0,86,71,56,1,310
2023,2,3,5,2/3/2023 0:00,AA,19805,N938AN,2820,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,13244,1324402,33244,MEM,"Memphis, TN",TN,Tennessee,926,923,-3,0,0,0900-0959,16,939,1007,3,1024,1010,-14,0,0,0,118,107,88,1,511
2023,2,3,5,2/3/2023 0:00,WN,19393,N8646B,226,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,Oklahoma,1510,1536,26,26,1,1500-1559,21,1557,1744,4,1740,1748,8,8,0,0,210,192,167,1,1158
2023,2,3,5,2/3/2023 0:00,DL,19790,N352NB,1037,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,11641,1164102,31641,FAY,"Fayetteville, NC",NC,North Carolina,2156,2210,14,14,0,2100-2159,17,2227,2316,6,2309,2322,13,13,0,0,73,72,49,1,331
2023,2,5,7,2/5/2023 0:00,DL,19790,N370NW,1540,12478,1247805,31703,JFK,"New York, NY",NY,New York,15304,1530402,33195,TPA,"Tampa, FL",FL,Florida,735,731,-4,0,0,0700-0759,20,751,1031,5,1042,1036,-6,0,0,0,187,185,160,1,1005
2023,2,1,3,2/1/2023 0:00,9E,20363,N904XJ,5360,10994,1099402,30994,CHS,"Charleston, SC",SC,South Carolina,12953,1295304,31703,LGA,"New York, NY",NY,New York,1357,1423,26,26,1,1300-1359,36,1459,1624,7,1559,1631,32,32,1,0,122,128,85,1,641
2023,2,3,5,2/3/2023 0:00,OO,20304,N679CA,3884,10135,1013506,30135,ABE,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1202,1223,21,21,1,1200-1259,10,1233,1419,9,1426,1428,2,2,0,0,144,125,106,1,692
2023,2,3,5,2/3/2023 0:00,OO,20304,N614SK,3031,11413,1141307,30285,DRO,"Durango, CO",CO,Colorado,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,1215,1159,-16,0,0,1200-1259,13,1212,1310,8,1344,1318,-26,0,0,0,89,79,58,1,351
2023,2,1,3,2/1/2023 0:00,OH,20397,N541EA,5265,13931,1393102,33667,ORF,"Norfolk, VA",VA,Virginia,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,1012,1005,-7,0,0,1000-1059,15,1020,1054,6,1117,1100,-17,0,0,0,65,55,34,1,142
2023,2,1,3,2/1/2023 0:00,WN,19393,N7884G,586,13796,1379609,32457,OAK,"Oakland, CA",CA,California,13891,1389101,32575,ONT,"Ontario, CA",CA,California,1415,1423,8,8,0,1400-1459,9,1432,1532,2,1540,1534,-6,0,0,0,85,71,60,1,362
2023,2,3,5,2/3/2023 0:00,B6,20409,N794JB,1168,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,Florida,12197,1219702,31703,HPN,"White Plains, NY",NY,New York,1532,1537,5,5,0,1500-1559,13,1550,1803,22,1830,1825,-5,0,0,0,178,168,133,1,1056
2023,2,4,6,2/4/2023 0:00,AA,19805,N835AW,2298,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,1133,1121,-12,0,0,1100-1159,16,1137,1257,3,1329,1300,-29,0,0,0,116,99,80,1,547
2023,2,5,7,2/5/2023 0:00,HA,19690,N204HA,80,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,13891,1389101,32575,ONT,"Ontario, CA",CA,California,1230,1247,17,17,1,1200-1259,19,1306,2016,5,2000,2021,21,21,1,0,330,334,310,1,2603
2023,2,3,5,2/3/2023 0:00,AA,19805,N113AN,306,12478,1247805,31703,JFK,"New York, NY",NY,New York,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,1600,1553,-7,0,0,1600-1659,28,1621,1922,9,1936,1931,-5,0,0,0,396,398,361,1,2475
2023,2,2,4,2/2/2023 0:00,OO,20304,N692CA,4123,12197,1219702,31703,HPN,"White Plains, NY",NY,New York,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,545,552,7,7,0,0001-0559,15,607,739,7,749,746,-3,0,0,0,124,114,92,1,505
2023,2,1,3,2/1/2023 0:00,OO,20304,N161SY,4629,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,14679,1467903,33570,SAN,"San Diego, CA",CA,California,2245,2315,30,30,1,2200-2259,17,2332,2400,3,2346,3,17,17,1,0,61,48,28,1,109
2023,2,2,4,2/2/2023 0:00,AA,19805,N546UW,2994,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,630,625,-5,0,0,0600-0659,19,644,723,5,738,728,-10,0,0,0,68,63,39,1,192
2023,2,3,5,2/3/2023 0:00,WN,19393,N8761L,574,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,14576,1457607,34576,ROC,"Rochester, NY",NY,New York,1055,1054,-1,0,0,1000-1059,17,1111,1201,5,1210,1206,-4,0,0,0,75,72,50,1,277
2023,2,2,4,2/2/2023 0:00,F9,20436,N236FR,1515,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1002,958,-4,0,0,1000-1059,28,1026,1154,16,1206,1210,4,4,0,0,124,132,88,1,594
2023,2,2,4,2/2/2023 0:00,WN,19393,N8543Z,1041,11996,1199603,31871,GSP,"Greer, SC",SC,South Carolina,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,700,700,0,0,0,0700-0759,8,708,742,6,805,748,-17,0,0,0,65,48,34,1,153
2023,2,6,1,2/6/2023 0:00,WN,19393,N8621A,1713,13303,1330303,32467,MIA,"Miami, FL",FL,Florida,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,605,603,-2,0,0,0600-0659,26,629,756,7,810,803,-7,0,0,0,125,120,87,1,594
2023,2,2,4,2/2/2023 0:00,WN,19393,N8646B,1917,12191,1219103,31453,HOU,"Houston, TX",TX,Texas,13198,1319801,33198,MCI,"Kansas City, MO",MO,Missouri,840,912,32,32,1,0800-0859,8,920,1045,4,1040,1049,9,9,0,0,120,97,85,1,666
2023,2,5,7,2/5/2023 0:00,WN,19393,N8835Q,756,14683,1468305,33214,SAT,"San Antonio, TX",TX,Texas,12191,1219103,31453,HOU,"Houston, TX",TX,Texas,710,700,-10,0,0,0700-0759,23,723,759,6,815,805,-10,0,0,0,65,65,36,1,192
2023,2,1,3,2/1/2023 0:00,OO,20304,N142SY,4657,11996,1199603,31871,GSP,"Greer, SC",SC,South Carolina,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1227,1225,-2,0,0,1200-1259,11,1236,1321,12,1349,1333,-16,0,0,0,142,128,105,1,577
2023,2,6,1,2/6/2023 0:00,YX,20452,N222JQ,5807,14321,1432105,34321,PWM,"Portland, ME",ME,Maine,12953,1295304,31703,LGA,"New York, NY",NY,New York,1130,1131,1,1,0,1100-1159,21,1152,1255,7,1259,1302,3,3,0,0,89,91,63,1,269
2023,2,5,7,2/5/2023 0:00,AA,19805,N902AA,1814,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,1900,1955,55,55,1,1900-1959,38,2033,11,7,2303,18,75,75,1,0,183,203,158,1,1303
2023,2,6,1,2/6/2023 0:00,MQ,20398,N266NN,3932,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,11921,1192102,31921,GJT,"Grand Junction, CO",CO,Colorado,1441,1432,-9,0,0,1400-1459,19,1451,1548,3,1603,1551,-12,0,0,0,142,139,117,1,773
2023,2,3,5,2/3/2023 0:00,AA,19805,N568UW,1740,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,14679,1467903,33570,SAN,"San Diego, CA",CA,California,1820,1839,19,19,1,1800-1859,18,1857,2047,11,2036,2058,22,22,1,0,316,319,290,1,2077
2023,2,2,4,2/2/2023 0:00,AA,19805,N152AA,1863,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1140,1135,-5,0,0,1100-1159,30,1205,1342,8,1343,1350,7,7,0,0,183,195,157,1,936
2023,2,6,1,2/6/2023 0:00,DL,19790,N377DA,398,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,Colorado,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1402,1402,0,0,0,1400-1459,17,1419,1845,19,1909,1904,-5,0,0,0,187,182,146,1,1352
2023,2,2,4,2/2/2023 0:00,9E,20363,N678CA,4792,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,14783,1478302,34783,SGF,"Springfield, MO",MO,Missouri,2100,2120,20,20,1,2100-2159,16,2136,2200,12,2153,2212,19,19,1,0,113,112,84,1,563
2023,2,3,5,2/3/2023 0:00,YX,20452,N228JQ,5701,12953,1295304,31703,LGA,"New York, NY",NY,New York,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,1000,958,-2,0,0,1000-1059,34,1032,1111,9,1134,1120,-14,0,0,0,94,82,39,1,184
2023,2,2,4,2/2/2023 0:00,DL,19790,N539US,2400,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,852,908,16,16,1,0800-0859,19,927,940,5,930,945,15,15,1,0,98,97,73,1,425
2023,2,3,5,2/3/2023 0:00,HA,19690,N495HA,165,13830,1383002,33830,OGG,"Kahului, HI",HI,Hawaii,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,930,922,-8,0,0,0900-0959,6,928,951,9,1009,1000,-9,0,0,0,39,38,23,1,100
2023,2,7,2,2/7/2023 0:00,AA,19805,N538UW,1897,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,North Carolina,1300,1322,22,22,1,1300-1359,12,1334,1403,4,1354,1407,13,13,0,0,54,45,29,1,130
2023,2,2,4,2/2/2023 0:00,DL,19790,N303DU,1329,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,805,803,-2,0,0,0800-0859,29,832,1140,7,1153,1147,-6,0,0,0,168,164,128,1,989
2023,2,3,5,2/3/2023 0:00,OO,20304,N148SY,5358,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,1640,1635,-5,0,0,1600-1659,12,1647,1916,6,1937,1922,-15,0,0,0,117,107,89,1,599
2023,2,2,4,2/2/2023 0:00,WN,19393,N489WN,2453,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,620,613,-7,0,0,0600-0659,13,626,802,10,825,812,-13,0,0,0,125,119,96,1,605
2023,2,6,1,2/6/2023 0:00,YX,20452,N206JQ,5700,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,10721,1072102,30721,BOS,"Boston, MA",MA,Massachusetts,1759,1749,-10,0,0,1700-1759,13,1802,1909,14,1949,1923,-26,0,0,0,110,94,67,1,399
2023,2,5,7,2/5/2023 0:00,AA,19805,N173US,2254,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,2040,2036,-4,0,0,2000-2059,17,2053,2146,30,2205,2216,11,11,0,0,205,220,173,1,1235
2023,2,4,6,2/4/2023 0:00,AS,19930,N428AS,1118,14679,1467903,33570,SAN,"San Diego, CA",CA,California,10713,1071302,30713,BOI,"Boise, ID",ID,Idaho,1730,1729,-1,0,0,1700-1759,16,1745,2019,4,2043,2023,-20,0,0,0,133,114,94,1,749
2023,2,3,5,2/3/2023 0:00,YX,20452,N746YX,3597,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,Michigan,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,1359,1628,149,149,1,1300-1359,34,1702,1835,37,1604,1912,188,188,1,0,125,164,93,1,605
2023,2,5,7,2/5/2023 0:00,AA,19805,N902AN,357,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,12953,1295304,31703,LGA,"New York, NY",NY,New York,2030,2020,-10,0,0,2000-2059,19,2039,2314,4,2335,2318,-17,0,0,0,125,118,95,1,733
2023,2,1,3,2/1/2023 0:00,OO,20304,N509SY,3176,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,1159,1152,-7,0,0,1100-1159,12,1204,1258,12,1326,1310,-16,0,0,0,87,78,54,1,337
2023,2,2,4,2/2/2023 0:00,DL,19790,N673DL,2752,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1636,1629,-7,0,0,1600-1659,10,1639,1816,6,1835,1822,-13,0,0,0,119,113,97,1,577
2023,2,4,6,2/4/2023 0:00,9E,20363,N176PQ,4909,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,12478,1247805,31703,JFK,"New York, NY",NY,New York,600,556,-4,0,0,0600-0659,18,614,739,7,759,746,-13,0,0,0,119,110,85,1,541
2023,2,6,1,2/6/2023 0:00,DL,19790,N350NA,2076,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,1710,1715,5,5,0,1700-1759,13,1728,2005,11,2003,2016,13,13,0,0,113,121,97,1,590
2023,2,1,3,2/1/2023 0:00,WN,19393,N428WN,258,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,2030,,,,,2000-2059,,,,,2325,,,,,1,115,,,1,651
2023,2,3,5,2/3/2023 0:00,WN,19393,N907WN,2673,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,10994,1099402,30994,CHS,"Charleston, SC",SC,South Carolina,1550,1558,8,8,0,1500-1559,13,1611,1852,8,1850,1900,10,10,0,0,120,122,101,1,745
2023,2,4,6,2/4/2023 0:00,UA,19977,N479UA,1211,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,Pennsylvania,1745,1800,15,15,1,1700-1759,39,1839,2307,6,2245,2313,28,28,1,0,180,193,148,1,1290
2023,2,4,6,2/4/2023 0:00,AA,19805,N162AA,1683,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1437,1505,28,28,1,1400-1459,11,1516,1638,6,1640,1644,4,4,0,0,183,159,142,1,985
2023,2,6,1,2/6/2023 0:00,UA,19977,N37273,1573,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,931,926,-5,0,0,0900-0959,16,942,1033,7,1056,1040,-16,0,0,0,205,194,171,1,1222
2023,2,6,1,2/6/2023 0:00,UA,19977,N12225,1775,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,1104,1058,-6,0,0,1100-1159,22,1120,1343,6,1409,1349,-20,0,0,0,125,111,83,1,678
2023,2,6,1,2/6/2023 0:00,UA,19977,N486UA,450,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1614,1610,-4,0,0,1600-1659,16,1626,1758,13,1821,1811,-10,0,0,0,187,181,152,1,1024
2023,2,4,6,2/4/2023 0:00,AA,19805,N177US,990,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,930,927,-3,0,0,0900-0959,12,939,1612,12,1639,1624,-15,0,0,0,249,237,213,1,1947
2023,2,4,6,2/4/2023 0:00,WN,19393,N969WN,2969,11259,1125904,30194,DAL,"Dallas, TX",TX,Texas,12094,1209402,34699,HDN,"Hayden, CO",CO,Colorado,1200,1158,-2,0,0,1200-1259,8,1206,1305,14,1325,1319,-6,0,0,0,145,141,119,1,779
2023,2,6,1,2/6/2023 0:00,WN,19393,N7856A,5044,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,11697,1169706,32467,FLL,"Fort Lauderdale, FL",FL,Florida,1000,1002,2,2,0,1000-1059,9,1011,1331,4,1400,1335,-25,0,0,0,180,153,140,1,1167
2023,2,5,7,2/5/2023 0:00,OH,20397,N609NN,5066,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,13342,1334207,33342,MKE,"Milwaukee, WI",WI,Wisconsin,1400,1403,3,3,0,1400-1459,14,1417,1506,4,1522,1510,-12,0,0,0,142,127,109,1,690
2023,2,5,7,2/5/2023 0:00,YX,20452,N739YX,3686,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,1518,1513,-5,0,0,1500-1559,33,1546,1728,5,1745,1733,-12,0,0,0,147,140,102,1,645
2023,2,5,7,2/5/2023 0:00,OH,20397,N502AE,5275,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,13577,1357702,31135,MYR,"Myrtle Beach, SC",SC,South Carolina,1034,1028,-6,0,0,1000-1059,19,1047,1208,3,1215,1211,-4,0,0,0,101,103,81,1,473
2023,2,1,3,2/1/2023 0:00,UA,19977,N77259,510,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1859,1921,22,22,1,1800-1859,18,1939,2157,9,2159,2206,7,7,0,0,180,165,138,1,937
2023,2,3,5,2/3/2023 0:00,UA,19977,N77535,1281,14570,1457002,34570,RNO,"Reno, NV",NV,Nevada,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,615,608,-7,0,0,0600-0659,25,633,721,8,731,729,-2,0,0,0,76,81,48,1,192
2023,2,3,5,2/3/2023 0:00,WN,19393,N8328A,318,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,12892,1289208,32575,LAX,"Los Angeles, CA",CA,California,1725,1818,53,53,1,1700-1759,16,1834,1920,15,1835,1935,60,60,1,0,70,77,46,1,236
2023,2,6,1,2/6/2023 0:00,NK,20416,N633NK,3905,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,13487,1348702,31650,MSP,"Minneapolis, MN",MN,Minnesota,2106,2116,10,10,0,2100-2159,9,2125,2152,4,2213,2156,-17,0,0,0,127,100,87,1,528
2023,2,6,1,2/6/2023 0:00,DL,19790,N137DU,1459,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,1014,1011,-3,0,0,1000-1059,29,1040,1406,7,1420,1413,-7,0,0,0,186,182,146,1,1195
2023,2,5,7,2/5/2023 0:00,DL,19790,N3748Y,1502,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,720,713,-7,0,0,0700-0759,19,732,930,5,952,935,-17,0,0,0,152,142,118,1,867
2023,2,3,5,2/3/2023 0:00,DL,19790,N129DU,2231,12953,1295304,31703,LGA,"New York, NY",NY,New York,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,1255,1308,13,13,0,1200-1259,31,1339,1608,7,1617,1615,-2,0,0,0,262,247,209,1,1416
2023,2,5,7,2/5/2023 0:00,YX,20452,N124HQ,4701,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,10792,1079206,30792,BUF,"Buffalo, NY",NY,New York,1330,1321,-9,0,0,1300-1359,22,1343,1552,4,1617,1556,-21,0,0,0,107,95,69,1,474
2023,2,5,7,2/5/2023 0:00,DL,19790,N192DN,522,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1356,1357,1,1,0,1300-1359,14,1411,2141,7,2155,2148,-7,0,0,0,359,351,330,1,2677
2023,2,3,5,2/3/2023 0:00,OO,20304,N909SW,5267,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,14457,1445702,34457,RAP,"Rapid City, SD",SD,South Dakota,1325,1333,8,8,0,1300-1359,18,1351,1438,6,1444,1444,0,0,0,0,79,71,47,1,300
2023,2,5,7,2/5/2023 0:00,NK,20416,N641NK,1286,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,530,527,-3,0,0,0001-0559,12,539,800,5,827,805,-22,0,0,0,237,218,201,1,1440
2023,2,5,7,2/5/2023 0:00,MQ,20398,N268NN,3453,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,11413,1141307,30285,DRO,"Durango, CO",CO,Colorado,1512,1508,-4,0,0,1500-1559,15,1523,1611,4,1615,1615,0,0,0,0,123,127,108,1,674
2023,2,3,5,2/3/2023 0:00,WN,19393,N288WN,191,13232,1323202,30977,MDW,"Chicago, IL",IL,Illinois,11278,1127805,30852,DCA,"Washington, DC",VA,Virginia,1915,1940,25,25,1,1900-1959,10,1950,2205,5,2200,2210,10,10,0,0,105,90,75,1,601
2023,2,6,1,2/6/2023 0:00,OO,20304,N964SW,4789,13342,1334207,33342,MKE,"Milwaukee, WI",WI,Wisconsin,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1725,1723,-2,0,0,1700-1759,37,1800,1826,22,1833,1848,15,15,1,0,68,85,26,1,67
2023,2,2,4,2/2/2023 0:00,AA,19805,N712US,1486,11252,1125203,31252,DAB,"Daytona Beach, FL",FL,Florida,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,1341,1541,120,120,1,1300-1359,15,1556,1708,12,1520,1720,120,120,1,0,99,99,72,1,416
2023,2,2,4,2/2/2023 0:00,NK,20416,N676NK,2077,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,13204,1320402,31454,MCO,"Orlando, FL",FL,Florida,1930,2002,32,32,1,1900-1959,8,2010,2206,6,2210,2212,2,2,0,0,160,130,116,1,787
2023,2,3,5,2/3/2023 0:00,OO,20304,N263SY,4179,11603,1160302,31603,EUG,"Eugene, OR",OR,Oregon,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1130,1126,-4,0,0,1100-1159,12,1138,1237,4,1247,1241,-6,0,0,0,77,75,59,1,234
2023,2,3,5,2/3/2023 0:00,OO,20304,N718EV,3254,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,South Dakota,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1408,1411,3,3,0,1400-1459,18,1429,1539,14,1559,1553,-6,0,0,0,111,102,70,1,462
2023,2,2,4,2/2/2023 0:00,WN,19393,N7820L,1941,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,13891,1389101,32575,ONT,"Ontario, CA",CA,California,830,824,-6,0,0,0800-0859,13,837,828,4,845,832,-13,0,0,0,75,68,51,1,325
2023,2,1,3,2/1/2023 0:00,DL,19790,N6714Q,1147,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,1015,1014,-1,0,0,1000-1059,15,1029,1103,9,1117,1112,-5,0,0,0,122,118,94,1,606
2023,2,6,1,2/6/2023 0:00,DL,19790,N314NB,2971,14683,1468305,33214,SAT,"San Antonio, TX",TX,Texas,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,Utah,1233,1332,59,59,1,1200-1259,13,1345,1510,5,1440,1515,35,35,1,0,187,163,145,1,1087
2023,2,3,5,2/3/2023 0:00,OO,20304,N195SY,3384,14679,1467903,33570,SAN,"San Diego, CA",CA,California,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,700,651,-9,0,0,0700-0759,12,703,820,5,846,825,-21,0,0,0,106,94,77,1,480
2023,2,3,5,2/3/2023 0:00,AA,19805,N813AW,1237,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,12339,1233904,32337,IND,"Indianapolis, IN",IN,Indiana,2050,,,,,2000-2059,,,,,2250,,,,,1,60,,,1,177
2023,2,5,7,2/5/2023 0:00,HA,19690,N478HA,236,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,13830,1383002,33830,OGG,"Kahului, HI",HI,Hawaii,1055,1057,2,2,0,1000-1059,12,1109,1131,6,1137,1137,0,0,0,0,42,40,22,1,100
